ClosedXML;0.96.0; DocumentFormat.OpenXml;2.16.0;https://www.nuget.org/api/v2/package/DocumentFormat.OpenXml/2.16.0
Microsoft.Extensions.Configuration.Abstractions;2.1.0; Microsoft.Extensions.Primitives;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/2.1.0
Microsoft.AspNetCore.Http.Features;2.1.0; Microsoft.Extensions.Primitives;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/2.1.0
Microsoft.Extensions.Hosting.Abstractions;2.1.0; Microsoft.Extensions.FileProviders.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/2.1.0
Microsoft.Extensions.Hosting.Abstractions;2.1.0; Microsoft.Extensions.DependencyInjection.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/2.1.0
Microsoft.Extensions.Hosting.Abstractions;2.1.0; Microsoft.Extensions.Configuration.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/2.1.0
Microsoft.Extensions.Hosting.Abstractions;2.1.0; Microsoft.Extensions.Logging.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/2.1.0
Microsoft.AspNetCore.Http.Abstractions;2.1.0; Microsoft.AspNetCore.Http.Features;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Features/2.1.0
Microsoft.AspNetCore.Http.Extensions;2.1.0; Microsoft.Extensions.FileProviders.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/2.1.0
Microsoft.AspNetCore.Http.Extensions;2.1.0; Microsoft.AspNetCore.Http.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Abstractions/2.1.0
Microsoft.AspNetCore.Http.Extensions;2.1.0; Microsoft.Net.Http.Headers;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Net.Http.Headers/2.1.0
Microsoft.Net.Http.Headers;2.1.0; Microsoft.Extensions.Primitives;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/2.1.0
Microsoft.AspNetCore.Routing;2.1.0; Microsoft.Extensions.Logging.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/2.1.0
Microsoft.AspNetCore.Routing;2.1.0; Microsoft.Extensions.Options;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options/2.1.0
Microsoft.AspNetCore.Routing;2.1.0; Microsoft.AspNetCore.Http.Extensions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Extensions/2.1.0
Microsoft.AspNetCore.Routing;2.1.0; Microsoft.AspNetCore.Routing.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Routing.Abstractions/2.1.0
Microsoft.AspNetCore.Routing;2.1.0; Microsoft.Extensions.ObjectPool;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.ObjectPool/2.1.0
Microsoft.AspNetCore.Routing.Abstractions;2.1.0; Microsoft.AspNetCore.Http.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Abstractions/2.1.0
Microsoft.Extensions.FileProviders.Embedded;2.1.0; Microsoft.Extensions.FileProviders.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/2.1.0
Swashbuckle.AspNetCore.SwaggerGen;6.2.3; Microsoft.AspNetCore.Mvc.ApiExplorer;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Mvc.ApiExplorer/2.1.0
Swashbuckle.AspNetCore.SwaggerGen;6.2.3; Microsoft.AspNetCore.Mvc.DataAnnotations;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Mvc.DataAnnotations/2.1.0
Swashbuckle.AspNetCore.SwaggerGen;6.2.3; Swashbuckle.AspNetCore.Swagger;6.2.3;https://www.nuget.org/api/v2/package/Swashbuckle.AspNetCore.Swagger/6.2.3
Microsoft.AspNetCore.Mvc.ApiExplorer;2.1.0; Microsoft.AspNetCore.Mvc.Core;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Mvc.Core/2.1.0
Microsoft.AspNetCore.Mvc.Core;2.1.0; Microsoft.Extensions.FileProviders.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/2.1.0
Microsoft.AspNetCore.Mvc.Core;2.1.0; Microsoft.AspNetCore.Routing;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Routing/2.1.0
Microsoft.AspNetCore.Mvc.Core;2.1.0; Microsoft.AspNetCore.Authentication.Core;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Authentication.Core/2.1.0
Microsoft.AspNetCore.Mvc.Core;2.1.0; Microsoft.Extensions.Logging.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/2.1.0
Microsoft.AspNetCore.Mvc.Core;2.1.0; Microsoft.AspNetCore.ResponseCaching.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.ResponseCaching.Abstractions/2.1.0
Microsoft.AspNetCore.Mvc.Core;2.1.0; Microsoft.AspNetCore.Hosting.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Hosting.Abstractions/2.1.0
Microsoft.AspNetCore.Mvc.Core;2.1.0; Microsoft.AspNetCore.Http.Extensions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Extensions/2.1.0
Microsoft.AspNetCore.Mvc.Core;2.1.0; Microsoft.AspNetCore.Http;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http/2.1.0
Microsoft.AspNetCore.Mvc.Core;2.1.0; Microsoft.Extensions.DependencyInjection;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection/2.1.0
Microsoft.AspNetCore.Mvc.Core;2.1.0; Microsoft.Extensions.DependencyModel;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyModel/2.1.0
Microsoft.AspNetCore.Mvc.Core;2.1.0; Microsoft.AspNetCore.Authorization.Policy;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Authorization.Policy/2.1.0
Microsoft.AspNetCore.Mvc.Core;2.1.0; Microsoft.AspNetCore.Mvc.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Mvc.Abstractions/2.1.0
Microsoft.AspNetCore.Authentication.Core;2.1.0; Microsoft.AspNetCore.Http;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http/2.1.0
Microsoft.AspNetCore.Authentication.Core;2.1.0; Microsoft.AspNetCore.Http.Extensions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Extensions/2.1.0
Microsoft.AspNetCore.Authentication.Core;2.1.0; Microsoft.AspNetCore.Authentication.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Authentication.Abstractions/2.1.0
Microsoft.AspNetCore.Http;2.1.0; Microsoft.AspNetCore.WebUtilities;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.WebUtilities/2.1.0
Microsoft.AspNetCore.Http;2.1.0; Microsoft.AspNetCore.Http.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Abstractions/2.1.0
Microsoft.AspNetCore.Http;2.1.0; Microsoft.Extensions.Options;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options/2.1.0
Microsoft.AspNetCore.Http;2.1.0; Microsoft.Net.Http.Headers;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Net.Http.Headers/2.1.0
Microsoft.AspNetCore.Http;2.1.0; Microsoft.Extensions.ObjectPool;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.ObjectPool/2.1.0
Microsoft.AspNetCore.WebUtilities;2.1.0; Microsoft.Net.Http.Headers;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Net.Http.Headers/2.1.0
Microsoft.AspNetCore.Authentication.Abstractions;2.1.0; Microsoft.AspNetCore.Http.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Http.Abstractions/2.1.0
Microsoft.AspNetCore.Authentication.Abstractions;2.1.0; Microsoft.Extensions.Options;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options/2.1.0
Microsoft.AspNetCore.Authentication.Abstractions;2.1.0; Microsoft.Extensions.Logging.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/2.1.0
Microsoft.AspNetCore.ResponseCaching.Abstractions;2.1.0; Microsoft.Extensions.Primitives;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/2.1.0
Microsoft.Extensions.DependencyInjection;2.1.0; Microsoft.Extensions.DependencyInjection.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/2.1.0
Microsoft.Extensions.DependencyModel;2.1.0; Newtonsoft.Json;9.0.1;https://www.nuget.org/api/v2/package/Newtonsoft.Json/9.0.1
Microsoft.Extensions.DependencyModel;2.1.0; Microsoft.DotNet.PlatformAbstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.DotNet.PlatformAbstractions/2.1.0
Microsoft.AspNetCore.Authorization.Policy;2.1.0; Microsoft.AspNetCore.Authorization;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Authorization/2.1.0
Microsoft.AspNetCore.Authorization.Policy;2.1.0; Microsoft.AspNetCore.Authentication.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Authentication.Abstractions/2.1.0
Microsoft.AspNetCore.Authorization;2.1.0; Microsoft.Extensions.Options;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options/2.1.0
Microsoft.AspNetCore.Authorization;2.1.0; Microsoft.Extensions.Logging.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/2.1.0
Microsoft.AspNetCore.Mvc.Abstractions;2.1.0; Microsoft.Net.Http.Headers;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Net.Http.Headers/2.1.0
Microsoft.AspNetCore.Mvc.Abstractions;2.1.0; Microsoft.AspNetCore.Routing.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Routing.Abstractions/2.1.0
Microsoft.AspNetCore.Mvc.DataAnnotations;2.1.0; Microsoft.Extensions.Localization;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Localization/2.1.0
Microsoft.AspNetCore.Mvc.DataAnnotations;2.1.0; Microsoft.AspNetCore.Mvc.Core;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Mvc.Core/2.1.0
Microsoft.Extensions.Localization;2.1.0; Microsoft.Extensions.DependencyInjection.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/2.1.0
Microsoft.Extensions.Localization;2.1.0; Microsoft.Extensions.Options;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Options/2.1.0
Microsoft.Extensions.Localization;2.1.0; Microsoft.Extensions.Localization.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Localization.Abstractions/2.1.0
Microsoft.Extensions.Localization;2.1.0; Microsoft.Extensions.Logging.Abstractions;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/2.1.0
Swashbuckle.AspNetCore.Swagger;6.2.3; Microsoft.AspNetCore.Routing;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Routing/2.1.0
Swashbuckle.AspNetCore.Swagger;6.2.3; Microsoft.OpenApi;1.2.3;https://www.nuget.org/api/v2/package/Microsoft.OpenApi/1.2.3
Swashbuckle.AspNetCore.Annotations;6.2.3; Swashbuckle.AspNetCore.SwaggerGen;6.2.3;https://www.nuget.org/api/v2/package/Swashbuckle.AspNetCore.SwaggerGen/6.2.3
Swashbuckle.AspNetCore;6.5.0; Swashbuckle.AspNetCore.SwaggerGen;6.5.0;https://www.nuget.org/api/v2/package/Swashbuckle.AspNetCore.SwaggerGen/6.5.0
Swashbuckle.AspNetCore;6.5.0; Microsoft.Extensions.ApiDescription.Server;6.0.5;https://www.nuget.org/api/v2/package/Microsoft.Extensions.ApiDescription.Server/6.0.5
Swashbuckle.AspNetCore;6.5.0; Swashbuckle.AspNetCore.Swagger;6.5.0;https://www.nuget.org/api/v2/package/Swashbuckle.AspNetCore.Swagger/6.5.0
Swashbuckle.AspNetCore;6.5.0; Swashbuckle.AspNetCore.SwaggerUI;6.5.0;https://www.nuget.org/api/v2/package/Swashbuckle.AspNetCore.SwaggerUI/6.5.0
Swashbuckle.AspNetCore.SwaggerGen;6.5.0; Microsoft.AspNetCore.Mvc.ApiExplorer;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Mvc.ApiExplorer/2.1.0
Swashbuckle.AspNetCore.SwaggerGen;6.5.0; Swashbuckle.AspNetCore.Swagger;6.5.0;https://www.nuget.org/api/v2/package/Swashbuckle.AspNetCore.Swagger/6.5.0
Swashbuckle.AspNetCore.SwaggerGen;6.5.0; Microsoft.AspNetCore.Mvc.DataAnnotations;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Mvc.DataAnnotations/2.1.0
Swashbuckle.AspNetCore.Swagger;6.5.0; Microsoft.AspNetCore.Routing;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Routing/2.1.0
Swashbuckle.AspNetCore.Swagger;6.5.0; Microsoft.OpenApi;1.2.3;https://www.nuget.org/api/v2/package/Microsoft.OpenApi/1.2.3
Swashbuckle.AspNetCore.SwaggerUI;6.5.0; Microsoft.AspNetCore.StaticFiles;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.StaticFiles/2.1.0
Swashbuckle.AspNetCore.SwaggerUI;6.5.0; Microsoft.AspNetCore.Routing;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.AspNetCore.Routing/2.1.0
Swashbuckle.AspNetCore.SwaggerUI;6.5.0; Microsoft.Extensions.FileProviders.Embedded;2.1.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Embedded/2.1.0
Newtonsoft.Json;13.0.2; NETStandard.Library;1.6.1;https://www.nuget.org/api/v2/package/NETStandard.Library/1.6.1
Newtonsoft.Json;13.0.2; Microsoft.CSharp;4.3.0;https://www.nuget.org/api/v2/package/Microsoft.CSharp/4.3.0
