ClosedXML;0.105.0;https://www.nuget.org/api/v2/package/ClosedXML/0.105.0;ClosedXML.Parser;2.0.0;https://www.nuget.org/api/v2/package/ClosedXML.Parser/2.0.0
Microsoft.Extensions.Hosting.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Hosting.Abstractions/2.2.0;Microsoft.Extensions.Logging.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Logging.Abstractions/2.2.0
Microsoft.Extensions.FileProviders.Abstractions;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.FileProviders.Abstractions/2.2.0;Microsoft.Extensions.Primitives;2.2.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Primitives/2.2.0
EFCore.NamingConventions;9.0.0;https://www.nuget.org/api/v2/package/EFCore.NamingConventions/9.0.0;Microsoft.Extensions.DependencyInjection.Abstractions;9.0.0;https://www.nuget.org/api/v2/package/Microsoft.Extensions.DependencyInjection.Abstractions/9.0.0
EFCore.NamingConventions;9.0.0;https://www.nuget.org/api/v2/package/EFCore.NamingConventions/9.0.0;Microsoft.EntityFrameworkCore.Relational;[9.0.0, 10.0.0);https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore.Relational/[9.0.0, 10.0.0)
EFCore.NamingConventions;9.0.0;https://www.nuget.org/api/v2/package/EFCore.NamingConventions/9.0.0;Microsoft.EntityFrameworkCore;[9.0.0, 10.0.0);https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore/[9.0.0, 10.0.0)
Microsoft.EntityFrameworkCore.Design;9.0.8;https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore.Design/9.0.8;Humanizer.Core;2.14.1;https://www.nuget.org/api/v2/package/Humanizer.Core/2.14.1
Microsoft.EntityFrameworkCore.Design;9.0.8;https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore.Design/9.0.8;Microsoft.Extensions.Configuration.Abstractions;9.0.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Configuration.Abstractions/9.0.8
Microsoft.EntityFrameworkCore.Design;9.0.8;https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore.Design/9.0.8;Mono.TextTemplating;3.0.0;https://www.nuget.org/api/v2/package/Mono.TextTemplating/3.0.0
Microsoft.EntityFrameworkCore.Design;9.0.8;https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore.Design/9.0.8;Microsoft.CodeAnalysis.Workspaces.MSBuild;4.8.0;https://www.nuget.org/api/v2/package/Microsoft.CodeAnalysis.Workspaces.MSBuild/4.8.0
Microsoft.EntityFrameworkCore.Design;9.0.8;https://www.nuget.org/api/v2/package/Microsoft.EntityFrameworkCore.Design/9.0.8;Microsoft.Extensions.Caching.Memory;9.0.8;https://www.nuget.org/api/v2/package/Microsoft.Extensions.Caching.Memory/9.0.8
